fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"CENTRAL FINANCE COMPANY LTD.","CFCL",572,562,576,530,554,"2021-10-27"
"CENTRAL FINANCE COMPANY LTD.","CFCL",552,531.8,564,531.8,559,"2021-10-26"
"CENTRAL FINANCE COMPANY LTD.","CFCL",411,483,521.4,482,521.4,"2021-10-25"
"CENTRAL FINANCE COMPANY LTD.","CFCL",195,454,477.9,445.2,474,"2021-10-24"
"CENTRAL FINANCE COMPANY LTD.","CFCL",157,477,477,450,454,"2021-10-21"
"CENTRAL FINANCE COMPANY LTD.","CFCL",199,453.9,480,453,472.9,"2021-10-20"
"CENTRAL FINANCE COMPANY LTD.","CFCL",279,465,470,432,445,"2021-10-19"
"CENTRAL FINANCE COMPANY LTD.","CFCL",132,503,503,470,472,"2021-10-18"
"CENTRAL FINANCE COMPANY LTD.","CFCL",68,504.7,512,492,499,"2021-10-17"
"CENTRAL FINANCE COMPANY LTD.","CFCL",223,504,504,485,494.9,"2021-10-11"
"CENTRAL FINANCE COMPANY LTD.","CFCL",307,518,537.5,511.2,514,"2021-10-10"
"CENTRAL FINANCE COMPANY LTD.","CFCL",263,490,524,486,512,"2021-10-06"
"CENTRAL FINANCE COMPANY LTD.","CFCL",196,471,490,465,486,"2021-10-05"
"CENTRAL FINANCE COMPANY LTD.","CFCL",301,490,496,450.8,462,"2021-10-04"
"CENTRAL FINANCE COMPANY LTD.","CFCL",237,505,510.1,477,489.9,"2021-10-03"
"CENTRAL FINANCE COMPANY LTD.","CFCL",274,540,549,508,515,"2021-09-30"
"CENTRAL FINANCE COMPANY LTD.","CFCL",363,493,532,477,530,"2021-09-29"
"CENTRAL FINANCE COMPANY LTD.","CFCL",494,534,540,483,493,"2021-09-28"
"CENTRAL FINANCE COMPANY LTD.","CFCL",395,572,572,516,533,"2021-09-27"
"CENTRAL FINANCE COMPANY LTD.","CFCL",456,611,612,565,571,"2021-09-26"
"CENTRAL FINANCE COMPANY LTD.","CFCL",596,622,642,605,610,"2021-09-23"
"CENTRAL FINANCE COMPANY LTD.","CFCL",561,566.1,610,566.1,609.9,"2021-09-22"
"CENTRAL FINANCE COMPANY LTD.","CFCL",635,562,591,514.5,555,"2021-09-21"
"CENTRAL FINANCE COMPANY LTD.","CFCL",617,614,625,562.6,562.7,"2021-09-20"
"CENTRAL FINANCE COMPANY LTD.","CFCL",751,645.1,645.1,605,625.1,"2021-09-16"
"CENTRAL FINANCE COMPANY LTD.","CFCL",368,679,690,651.1,658,"2021-09-15"
"CENTRAL FINANCE COMPANY LTD.","CFCL",312,690.1,702,673.2,679,"2021-09-14"
"CENTRAL FINANCE COMPANY LTD.","CFCL",573,691,712.8,685.1,690.1,"2021-09-13"
"CENTRAL FINANCE COMPANY LTD.","CFCL",435,667,685,660,678,"2021-09-12"
"CENTRAL FINANCE COMPANY LTD.","CFCL",368,670,673.9,650,654,"2021-09-09"
