fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Api Power Company Ltd.","API",870,305,321,302,321,"2022-05-11"
"Api Power Company Ltd.","API",550,290,308,289,305,"2022-05-10"
"Api Power Company Ltd.","API",677,295,299,287,290.8,"2022-05-09"
"Api Power Company Ltd.","API",408,277.7,293.6,273,290,"2022-05-08"
"Api Power Company Ltd.","API",748,279,286.9,275,277.7,"2022-05-05"
"Api Power Company Ltd.","API",597,288,291.5,276.4,284,"2022-05-04"
"Api Power Company Ltd.","API",648,303,303,288,288,"2022-05-02"
"Api Power Company Ltd.","API",595,309,310,298.9,300,"2022-04-28"
"Api Power Company Ltd.","API",428,303,307,300.1,305.8,"2022-04-27"
"Api Power Company Ltd.","API",643,312,313,300,303,"2022-04-26"
"Api Power Company Ltd.","API",1144,315.6,325.3,301,308.9,"2022-04-25"
"Api Power Company Ltd.","API",1120,287,310.2,282,309.5,"2022-04-24"
"Api Power Company Ltd.","API",772,288,293,280,282,"2022-04-21"
"Api Power Company Ltd.","API",542,298,302,287.2,288,"2022-04-20"
"Api Power Company Ltd.","API",729,295.9,302,282,297,"2022-04-19"
"Api Power Company Ltd.","API",755,304,306,292.2,292.3,"2022-04-18"
"Api Power Company Ltd.","API",521,316,316,304,304,"2022-04-17"
"Api Power Company Ltd.","API",678,310.9,313.1,300,310.5,"2022-04-13"
"Api Power Company Ltd.","API",529,321,321,305,307,"2022-04-12"
"Api Power Company Ltd.","API",671,329.4,335,315,315.1,"2022-04-11"
"Api Power Company Ltd.","API",701,324,330,318,323,"2022-04-07"
"Api Power Company Ltd.","API",678,325,335,318,320.2,"2022-04-06"
"Api Power Company Ltd.","API",977,339,339,320.5,328.5,"2022-04-05"
"Api Power Company Ltd.","API",434,349,349,337.2,338.7,"2022-04-04"
"Api Power Company Ltd.","API",492,357.9,357.9,341,343,"2022-04-03"
"Api Power Company Ltd.","API",619,370,370,352.1,354,"2022-03-31"
"Api Power Company Ltd.","API",811,358.3,366.5,351.3,365,"2022-03-30"
"Api Power Company Ltd.","API",820,374.9,374.9,358,358.3,"2022-03-29"
"Api Power Company Ltd.","API",2046,370.5,380,363,368,"2022-03-28"
"Api Power Company Ltd.","API",3802,493,493,464,466.9,"2022-03-27"
"Api Power Company Ltd.","API",1568,493,496.5,481,483.4,"2022-03-24"
"Api Power Company Ltd.","API",1076,499,500,491,492,"2022-03-23"
"Api Power Company Ltd.","API",927,510,510,492,493,"2022-03-22"
"Api Power Company Ltd.","API",1095,497,506.5,488,500,"2022-03-21"
"Api Power Company Ltd.","API",1336,497.7,504,488,491,"2022-03-20"
"Api Power Company Ltd.","API",1294,499.9,500,484,488,"2022-03-16"
"Api Power Company Ltd.","API",1432,506,509,494.3,494.5,"2022-03-15"
"Api Power Company Ltd.","API",587,512,513.9,503,506,"2022-03-14"
"Api Power Company Ltd.","API",3151,523.2,525,509,510,"2022-03-13"
"Api Power Company Ltd.","API",1684,486.2,514.9,480.2,513,"2022-03-10"
"Api Power Company Ltd.","API",906,470,488,469,485,"2022-03-09"
"Api Power Company Ltd.","API",790,480,489,475,479,"2022-03-07"
"Api Power Company Ltd.","API",1167,480,495,475.1,483,"2022-03-06"
"Api Power Company Ltd.","API",1563,499,500,477,480.9,"2022-03-02"
"Api Power Company Ltd.","API",1756,522.3,531,496.1,498.9,"2022-02-28"
"Api Power Company Ltd.","API",993,521.2,522.5,507,512.1,"2022-02-27"
"Api Power Company Ltd.","API",1252,521,522,506.1,511,"2022-02-24"
"Api Power Company Ltd.","API",800,516,530,516,520.5,"2022-02-23"
"Api Power Company Ltd.","API",920,534,534,521,525,"2022-02-22"
