fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Himalayan Reinsurance Limited","HRL",2229,878,885,853,855,"2024-10-21"
"Himalayan Reinsurance Limited","HRL",2630,885,899,868,878,"2024-10-20"
"Himalayan Reinsurance Limited","HRL",2061,901,907,885,885,"2024-10-17"
"Himalayan Reinsurance Limited","HRL",1842,896.1,914,890,896,"2024-10-16"
"Himalayan Reinsurance Limited","HRL",1275,893,897.9,881,896.1,"2024-10-15"
"Himalayan Reinsurance Limited","HRL",1474,868,900,857.2,879,"2024-10-09"
"Himalayan Reinsurance Limited","HRL",1398,870,881,860,865,"2024-10-08"
"Himalayan Reinsurance Limited","HRL",2264,840,881,834,870,"2024-10-07"
"Himalayan Reinsurance Limited","HRL",1743,816,832.3,812,831.3,"2024-10-06"
"Himalayan Reinsurance Limited","HRL",2090,843.5,843.5,811,816,"2024-10-02"
"Himalayan Reinsurance Limited","HRL",2938,780,828.5,780,827,"2024-10-01"
"Himalayan Reinsurance Limited","HRL",1317,754,780,754,775,"2024-09-30"
"Himalayan Reinsurance Limited","HRL",1691,746.2,770,746.2,754,"2024-09-29"
"Himalayan Reinsurance Limited","HRL",1464,761,792,760.4,761.4,"2024-09-26"
"Himalayan Reinsurance Limited","HRL",1892,774.7,782,751,776,"2024-09-25"
"Himalayan Reinsurance Limited","HRL",2208,780,794,757,762.9,"2024-09-24"
"Himalayan Reinsurance Limited","HRL",1781,794,800.5,774.3,779.9,"2024-09-23"
"Himalayan Reinsurance Limited","HRL",2173,805.8,818.9,792,796,"2024-09-22"
"Himalayan Reinsurance Limited","HRL",1939,799,808.5,789,790,"2024-09-18"
"Himalayan Reinsurance Limited","HRL",1975,813.1,814,796,799.2,"2024-09-16"
"Himalayan Reinsurance Limited","HRL",3441,841,858,810.6,813.1,"2024-09-15"
"Himalayan Reinsurance Limited","HRL",3527,781,837,779,834,"2024-09-12"
"Himalayan Reinsurance Limited","HRL",2048,800,800,780,781,"2024-09-11"
"Himalayan Reinsurance Limited","HRL",3169,803,819,781.1,787.9,"2024-09-10"
"Himalayan Reinsurance Limited","HRL",3474,827,835,800.2,802.1,"2024-09-09"
"Himalayan Reinsurance Limited","HRL",2583,850,860,826.2,827,"2024-09-08"
"Himalayan Reinsurance Limited","HRL",3021,857,861,831,845,"2024-09-05"
"Himalayan Reinsurance Limited","HRL",3149,901.1,901.1,850.9,857,"2024-09-04"
"Himalayan Reinsurance Limited","HRL",3002,910,910,883,883.5,"2024-09-03"
"Himalayan Reinsurance Limited","HRL",4071,870,895,851.2,894.5,"2024-09-02"
"Himalayan Reinsurance Limited","HRL",3852,878,890,854,861,"2024-09-01"
"Himalayan Reinsurance Limited","HRL",4294,897.6,910,863,878,"2024-08-29"
"Himalayan Reinsurance Limited","HRL",4807,881,916.4,865.4,880,"2024-08-28"
"Himalayan Reinsurance Limited","HRL",8528,925,939,875,881,"2024-08-27"
"Himalayan Reinsurance Limited","HRL",7319,970,970,915,922,"2024-08-25"
"Himalayan Reinsurance Limited","HRL",4864,980,998.8,962,964.9,"2024-08-22"
"Himalayan Reinsurance Limited","HRL",7556,958,1001,956,980,"2024-08-21"
"Himalayan Reinsurance Limited","HRL",7983,990,995.9,955,958,"2024-08-18"
