fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"POKHARA FINANCE LTD","PFL",548,752.7,752.7,691.2,691.2,"2024-05-30"
"POKHARA FINANCE LTD","PFL",819,695.8,781,656,768,"2024-05-29"
"POKHARA FINANCE LTD","PFL",780,641.9,718,641.9,710,"2024-05-27"
"POKHARA FINANCE LTD","PFL",458,690,690,655,655,"2024-05-26"
"POKHARA FINANCE LTD","PFL",1002,711,768,677,690,"2024-05-22"
"POKHARA FINANCE LTD","PFL",1194,682,738,682,711,"2024-05-21"
"POKHARA FINANCE LTD","PFL",925,688,715,660.9,693.6,"2024-05-20"
"POKHARA FINANCE LTD","PFL",607,650,684,650,675,"2024-05-19"
"POKHARA FINANCE LTD","PFL",504,654.7,680.3,645,647.3,"2024-05-16"
"POKHARA FINANCE LTD","PFL",414,653.7,670,653.7,668,"2024-05-15"
"POKHARA FINANCE LTD","PFL",415,651.7,673,647,667,"2024-05-14"
"POKHARA FINANCE LTD","PFL",504,645,667.3,645,665,"2024-05-13"
"POKHARA FINANCE LTD","PFL",585,678.3,678.3,640,656,"2024-05-12"
"POKHARA FINANCE LTD","PFL",526,651,665,638,665,"2024-05-09"
"POKHARA FINANCE LTD","PFL",476,638,654.8,626,651,"2024-05-08"
"POKHARA FINANCE LTD","PFL",775,649.2,682,612,651,"2024-05-07"
"POKHARA FINANCE LTD","PFL",761,721.3,721.3,662.4,662.4,"2024-05-06"
"POKHARA FINANCE LTD","PFL",901,719.4,747,665,736,"2024-05-05"
"POKHARA FINANCE LTD","PFL",1356,692.5,740,670,734,"2024-05-02"
"POKHARA FINANCE LTD","PFL",1344,716.9,795,664,679,"2024-04-30"
"POKHARA FINANCE LTD","PFL",1204,651.7,731.5,638,731.5,"2024-04-29"
"POKHARA FINANCE LTD","PFL",1289,597.9,670,587,665,"2024-04-28"
"POKHARA FINANCE LTD","PFL",1361,576.7,610.9,573.3,610,"2024-04-25"
"POKHARA FINANCE LTD","PFL",961,518,565.4,512,565.4,"2024-04-24"
"POKHARA FINANCE LTD","PFL",355,520,531.5,513,514,"2024-04-22"
"POKHARA FINANCE LTD","PFL",535,520,545,500,518,"2024-04-21"
"POKHARA FINANCE LTD","PFL",798,501.1,524.7,497,520,"2024-04-18"
"POKHARA FINANCE LTD","PFL",715,528,528,489.1,489.6,"2024-04-16"
"POKHARA FINANCE LTD","PFL",760,556.9,568,522,525,"2024-04-15"
"POKHARA FINANCE LTD","PFL",1333,500,552,500,546,"2024-04-14"
"POKHARA FINANCE LTD","PFL",1422,475,518,475,507,"2024-04-10"
"POKHARA FINANCE LTD","PFL",1376,440.9,475.5,440,475.5,"2024-04-09"
"POKHARA FINANCE LTD","PFL",650,400.8,432.3,395,432.3,"2024-04-07"
"POKHARA FINANCE LTD","PFL",130,395,401,387.4,393,"2024-04-04"
"POKHARA FINANCE LTD","PFL",66,395,400.9,385.2,390,"2024-04-03"
"POKHARA FINANCE LTD","PFL",76,396,398,390,395,"2024-04-02"
"POKHARA FINANCE LTD","PFL",65,393.1,396.9,390.1,394.9,"2024-04-01"
"POKHARA FINANCE LTD","PFL",110,400,402,396,396,"2024-03-31"
